STATE_LABEL,number of total reporting units,1-Senior OFF AND MGRS/TOTAL,2-PROF/TOTAL,3-TECH/TOTAL,4-SALE/TOTAL,5-CLERICALS/TOTAL,6-CRAFT/TOTAL,7-OPER/TOTAL,8-LABORS/TOTAL,9-Service/TOTAL,10-TOTAL/TOTAL,1.2-Mid OFF AND MGRS/TOTAL,MALE SENIOR OFF AND MGRS,MALE PROFESSIONALS,MALE TECHNICIANS,MALE SALES WORKERS,MALE OFFICE AND CLERICALS,MALE CRAFT WORKERS,MALE OPERATIVES,MALE LABORERS,MALE SERVICE WORKERS,MALE TOTAL,MALE MID OFF AND MGRS,FEMALE SENIOR OFF AND MGRS,FEMALE PROFESSIONALS,FEMALE TECHNICIANS,FEMALE SALES WORKERS,FEMALE OFFICE AND CLERICALS,FEMALE CRAFT WORKERS,FEMALE OPERATIVES,FEMALE LABORERS,FEMALE SERVICE WORKERS,FEMALE TOTAL,FEMALE MID OFF AND MGRS,WHITE SENIOR OFF AND MGRS,WHITE PROFESSIONALS,WHITE TECHNICIANS,WHITE SALES WORKERS,WHITE OFFICE AND CLERICALS,WHITE CRAFT WORKERS,WHITE OPERATIVES,WHITE LABORERS,WHITE SERVICE WORKERS,WHITE TOTAL,WHITE MID OFF AND MGRS,1-Senior OFF AND MGRS/WHITE/MALE,2-PROF/WHITE/MALE,3-TECH/WHITE/MALE,4-SALE/WHITE/MALE,5-CLERICALS/WHITE/MALE,6-CRAFT/WHITE/MALE,7-OPER/WHITE/MALE,8-LABORS/WHITE/MALE,9-Service/WHITE/MALE,10-TOTAL/WHITE/MALE,1.2-Mid OFF AND MGRS/WHITE/MALE,1-Senior OFF AND MGRS/WHITE/FEMALE,2-PROF/WHITE/FEMALE,3-TECH/WHITE/FEMALE,4-SALE/WHITE/FEMALE,5-CLERICALS/WHITE/FEMALE,6-CRAFT/WHITE/FEMALE,7-OPER/WHITE/FEMALE,8-LABORS/WHITE/FEMALE,9-Service/WHITE/FEMALE,10-TOTAL/WHITE/FEMALE,1.2-Mid OFF AND MGRS/WHITE/FEMALE,SENIOR BLACK OFF AND MGRS,BLACK PROFESSIONALS,BLACK TECHNICIANS,BLACK SALES WORKERS,BLACK OFFICE AND CLERICALS,BLACK CRAFT WORKERS,BLACK OPERATIVES,BLACK LABORERS,BLACK SERVICE WORKERS,BLACK TOTAL,MID BLACK OFF AND MGRS,1-Senior OFF AND MGRS/BLACK/MALE,2-PROF/BLACK/MALE,3-TECH/BLACK/MALE,4-SALE/BLACK/MALE,5-CLERICALS/BLACK/MALE,6-CRAFT/BLACK/MALE,7-OPER/BLACK/MALE,8-LABORS/BLACK/MALE,9-Service/BLACK/MALE,10-TOTAL/BLACK/MALE,1.2-MidOFF AND MGRS/BLACK/MALE,1-Senior OFF AND MGRS/BLACK/FEMALE,2-PROF/BLACK/FEMALE,3-TECH/BLACK/FEMALE,4-SALE/BLACK/FEMALE,5-CLERICALS/BLACK/FEMALE,6-CRAFT/BLACK/FEMALE,7-OPER/BLACK/FEMALE,8-LABORS/BLACK/FEMALE,9-Service/BLACK/FEMALE,10-TOTAL/BLACK/FEMALE,1.2-MidOFF AND MGRS/BLACK/FEMALE,HISPANIC SENIOR OFF AND MGRS,HISPANIC PROFESSIONALS,HISPANIC TECHNICIANS,HISPANIC SALES WORKERS,HISPANIC OFFICE AND CLERICALS,HISPANIC CRAFT WORKERS,HISPANIC OPERATIVES,HISPANIC LABORERS,HISPANIC SERVICE WORKERS,HISPANIC TOTAL,HISPANIC MID OFF AND MGRS,1-Senior OFF AND MGRS/HISPANIC/MALE,2-PROF/HISPANIC/MALE,3-TECH/HISPANIC/MALE,4-SALE/HISPANIC/MALE,5-CLERICALS/HISPANIC/MALE,6-CRAFT/HISPANIC/MALE,7-OPER/HISPANIC/MALE,8-LABORS/HISPANIC/MALE,9-Service/HISPANIC/MALE,10-TOTAL/HISPANIC/MALE,1.2-Mid OFF AND MGRS/HISPANIC/MALE,1-Senior OFF AND MGRS/HISPANICFE/MALE,2-PROF/HISPANIC/FEMALE,3-TECH/HISPANIC/FEMALE,4-SALE/HISPANIC/FEMALE,5-CLERICALS/HISPANIC/FEMALE,6-CRAFT/HISPANIC/FEMALE,7-OPER/HISPANIC/FEMALE,8-LABORS/HISPANIC/FEMALE,9-Service/HISPANIC/FEMALE,10-TOTAL/HISPANIC/FEMALE,1.2-Mid OFF AND MGRS/HISPANICFE/FEMALE,ASIAN SENIOR OFF AND MGRS,ASIAN PROFESSIONALS,ASIAN TECHNICIANS,ASIAN SALES WORKERS,ASIAN OFFICE AND CLERICALS,ASIAN CRAFT WORKERS,ASIAN OPERATIVES,ASIAN LABORERS,ASIAN SERVICE WORKERS,ASIAN TOTAL,ASIAN MID OFF AND MGRS,1-Senior OFF AND MGRS/ASIAN/MALE/male,2-PROF/Asian/MALE,3-TECH/ASIAN/MALE,4-SALE/ASIAN/MALE,5-CLERICALS/ASIAN/MALE,6-CRAFT/ASIAN/MALE,7-OPER/ASIAN/MALE,8-LABORS/ASIAN/MALE,9-Service/ASIAN/MALE,10-TOTAL/ASIAN/MALE,1.2-Mid OFF AND MGRS/ASIAN/MALE,1-Senior OFF AND MGRS/ASIAN/female,2-PROF/Asian/FEMALE,3-TECH/ASIAN/FEMALE,4-SALE/ASIAN/FEMALE,5-CLERICALS/ASIAN/FEMALE,6-CRAFT/ASIAN/FEMALE,7-OPER/ASIAN/FEMALE,8-LABORS/ASIAN/FEMALE,9-Service/ASIAN/FEMALE,10-TOTAL/ASIAN/FEMALE,1.2-Mid OFF AND MGRS/ASIAN/FEMALE,INDIAN SENIOR OFF AND MGRS,INDIAN PROFESSIONALS,INDIAN TECHNICIANS,INDIAN SALES WORKERS,INDIAN OFFICE AND CLERICALS,INDIAN CRAFT WORKERS,INDIAN OPERATIVES,INDIAN LABORERS,INDIAN SERVICE WORKERS,INDIAN TOTAL,INDIAN MID OFF AND MGRS,1-Senior OFF AND MGRS/AM-INDIAN-ALK/MALE,2-PROF/AM-INDIAN-ALK/MALE,3-TECH/AM-INDIAN-ALK/MALE,4-SALE/AM-INDIAN-ALK/MALE,5-CLERICALS/AM-INDIAN-ALK/MALE,6-CRAFT/AM-INDIAN-ALK/MALE,7-OPERT/AM-INDIAN-ALK/MALE,8-LABORS/AM-INDIAN-ALK/MALE,9-Service/AM-INDIAN-ALK/MALE,10-TOTAL/AM-INDIAN-ALK/MALE,1.2-Mid OFF AND MGRS/AM-INDIAN-ALK/MALE,1-Senior OFF AND MGRS/AM-INDIAN-ALK/FEMALE,2-PROF/AM-INDIAN-ALK/FEMALE,3-TECH/AM-INDIAN-ALK/FEMALE,4-SALE/AM-INDIAN-ALK/FEMALE,5-CLERICALS/AM-INDIAN-ALK/FEMALE,6-CRAFT/AM-INDIAN-ALK/FEMALE,7-OPER/AM-INDIAN-ALK/FEMALE,8-LABORS/AM-INDIAN-ALK/FEMALE,9-Service/AM-INDIAN-ALK/FEMALE,10-TOTAL/AM-INDIAN-ALK/FEMALE,1.2-Mid OFF AND MGRS/AM-INDIAN-ALK/FEMALE,Hawaiia SENIOR OFF AND MGRS,Hawaiia PROFESSIONALS,Hawaiia TECHNICIANS,Hawaiia SALES WORKERS,Hawaiia OFFICE AND CLERICALS,Hawaiia CRAFT WORKERS,Hawaiia OPERATIVES,Hawaiia LABORERS,Hawaiia SERVICE WORKERS,Hawaiia TOTAL,Hawaiia MID OFF AND MGRS,1-Senior OFF AND MGRS/Hawaiia/MALE,2-PROF/Hawaiia/MALE,3-TECH/Hawaiia/MALE,4-SALEH/Hawaiia/MALE,5-CLERICALS/Hawaiia/MALE,6-CRAFT/Hawaiia/MALE,7-OPER/Hawaiia/MALE,8-LABORS/Hawaiia/MALE,9-Service/Hawaiia/MALE,10-TOTAL/Hawaiia/MALE,1.2-Mid OFF AND MGRS/Hawaiia/MALE,1-Senior OFF AND MGRS/Hawaiia/FEMALE,2-PROF/Hawaiia/FEMALE,3-TECH/Hawaiia/FEMALE,4-SALE/Hawaiia/FEMALE,5-CLERICALS/Hawaiia/FEMALE,6-CRAFT/Hawaiia/FEMALE,7-OPER/Hawaiia/FEMALE,8-LABORS/Hawaiia/FEMALE,9-Service/Hawaiia/FEMALE,10-TOTAL/Hawaiia/FEMALE,1.2-Mid OFF AND MGRS/Hawaiia/FEMALE,Two Race SENIOR OFF AND MGRS,Two Race PROFESSIONALS,Two Race TECHNICIANS,Two Race SALES WORKERS,Two Race OFFICE AND CLERICALS,Two Race CRAFT WORKERS,Two Race OPERATIVES,Two Race LABORERS,Two Race SERVICE WORKERS,Two Race TOTAL,Two Race MID OFF AND MGRS,1-Senior OFF AND MGRS/Two More Races/MALE,2-PROF/Two Races/MALE,3-TECH/Two Races/MALE,4-SALE/Two Races/MALE,5-CLERICALS/Two Races/MALE,6-CRAFT/Two Races/MALE,7-OPER/Two Races/MALE,8-LABORS/Two Races/MALE,9-Service/Two Races/MALE,10-TOTAL/Two Races/MALE,1.2-mid OFF AND MGRS/Two More Races/MALE,1-Senior OFF AND MGRS/Two More Races/FEMALE,2-PROF/Two Races/FEMALE,3-TECH/Two Races/FEMALE,4-SALE/Two Races/FEMALE,5-CLERICALS/Two Races/FEMALE,6-CRAFT/Two Races/FEMALE,7-OPER/Two Races/FEMALE,8-LABORS/Two Races/FEMALE,9-Service/Two Races/FEMALE,10-TOTAL/Two Races/FEMALE,1.2-mid OFF AND MGRS/Two Races/FEMALE,SENIOR OFF AND MGRS (MINORITY),PROFESSIONALS (MINORITY),TECHNICIANS (MINORITY),SALES WORKERS (MINORITY),OFFICE AND CLERICALS (MINORITY),CRAFT WORKERS (MINORITY),OPERATIVES (MINORITY),LABORERS (MINORITY),SERVICE WORKERS (MINORITY),TOTAL (MINORITY),MID OFF AND MGRS (MINORITY),1-Senior OFF AND MGRS/MINORITY/FEMALE (MINORITY),2-PROF/MINORITY/FEMALE(MINORITY),3-TECH/MINORITY/FEMALE(MINORITY),4-SALE/MINORITY/FEMALE(MINORITY),5-CLERICALS/MINORITY/FEMALE(MINORITY),6-CRAFT/MINORITY/FEMALE(MINORITY),7-OPER/MINORITY/FEMALE(MINORITY),8-LABORS/MINORITY/FEMALE(MINORITY),9-ServiceMINORITY/FEMALE(MINORITY),10-TOTAL/MINORITY/FEMALE(MINORITY),1.2-mid OFF AND MGRS/MINORITY/FEMALE(MINORITY),1-Senior OFF AND MGRS/MINORITY/MALE (MINORITY),2-PROF/MINORITY/MALE (MINORITY),3-TECH/MINORITY/MALE(MINORITY),4-SALE/MINORITY/MALE(MINORITY),5-CLERICALS/MINORITY/MALE(MINORITY),6-CRAFT/MINORITY/MALE(MINORITY),7-OPER/MINORITY/MALE(MINORITY),8-LABORS/MINORITY/MALE(MINORITY),9-Service/TMINORITY/MALE(MINORITY),10-TOTAL/MINORITY/MALE(MINORITY),1.2-mid OFF AND MGRS/MINORITY/MALE(MINORITY),1-Senior OFF AND MGRS/WHITE/MALE (PC),1.2-Mid OFF AND MGRS/WHITE/MALE(PC),2-PROF/WHITE/MALE(PC),3-TECH/WHITE/MALE(PC),4-SALE/WHITE/MALE(PC),5-CLERICALS/WHITE/MALE(PC),6-CRAFT/WHITE/MALE(PC),7-OPER/WHITE/MALE(PC),8-LABORS/WHITE/MALE(PC),9-Service/WHITE/MALE(PC),10-TOTAL/WHITE/MALE(PC),SENIOR BLACK OFF AND MGRS (PC),MID BLACK OFF AND MGRS(PC),BLACK PROFESSIONALS (PC),BLACK TECHNICIANS(PC),BLACK SALES WORKERS(PC),BLACK OFFICE AND CLERICALS(PC),BLACK CRAFT WORKERS(PC),BLACK OPERATIVES(PC),BLACK LABORERS(PC),BLACK SERVICE WORKERS(PC),BLACK TOTAL(PC),1-Senior OFF AND MGRS/HISPANIC/MALE (PC),1.2-Mid OFF AND MGRS/HISPANIC/MALE(PC),2-PROF/HISPANIC/MALE(PC),3-TECH/HISPANIC/MALE(PC),4-SALE/HISPANIC/MALE(PC),5-CLERICALS/HISPANIC/MALE(PC),6-CRAFT/HISPANIC/MALE(PC),7-OPER/HISPANIC/MALE(PC),8-LABORS/HISPANIC/MALE(PC),9-Service/HISPANIC/MALE(PC),10-TOTAL/HISPANIC/MALE(PC),1-Senior OFF AND MGRS/AM-INDIAN-ALK/MALE (PC),1.2-Mid OFF AND MGRS/AM-INDIAN-ALK/MALE(PC),2-PROF/AM-INDIAN-ALK/MALE(PC),3-TECH/AM-INDIAN-ALK/MALE(PC),4-SALE/AM-INDIAN-ALK/MALE(PC),5-CLERICALS/AM-INDIAN-ALK/MALE(PC),6-CRAFT/AM-INDIAN-ALK/MALE(PC),7-OPERT/AM-INDIAN-ALK/MALE(PC),8-LABORS/AM-INDIAN-ALK/MALE(PC),9-Service/AM-INDIAN-ALK/MALE(PC),10-TOTAL/AM-INDIAN-ALK/MALE(PC),1-Senior OFF AND MGRS/Hawaiia/MALE (PCT),1.2-Mid OFF AND MGRS/Hawaiia/MALE(PCT),2-PROF/Hawaiia/MALE(PCT),3-TECH/Hawaiia/MALE(PCT),4-SALEH/Hawaiia/MALE(PCT),5-CLERICALS/Hawaiia/MALE(PCT),6-CRAFT/Hawaiia/MALE(PCT),7-OPER/Hawaiia/MALE(PCT),8-LABORS/Hawaiia/MALE(PCT),9-Service/Hawaiia/MALE(PCT),10-TOTAL/Hawaiia/MALE(PCT),1-Senior OFF AND MGRS/ASIAN/MALE/male (PCT),1.2-Mid OFF AND MGRS/ASIAN/MALE,2-PROF/Asian/MALE(PCT),3-TECH/ASIAN/MALE(PCT),4-SALE/ASIAN/MALE(PCT),5-CLERICALS/ASIAN/MALE(PCT),6-CRAFT/ASIAN/MALE(PCT),7-OPER/ASIAN/MALE(PCT),8-LABORS/ASIAN/MALE(PCT),9-Service/ASIAN/MALE(PCT),10-TOTAL/ASIAN/MALE(PCT),1-Senior OFF AND MGRS/Two More Races/MALE (PC),1.2-mid OFF AND MGRS/Two More Races/MALE(PC),2-PROF/Two Races/MALE(PC),3-TECH/Two Races/MALE(PC),4-SALE/Two Races/MALE(PC),5-CLERICALS/Two Races/MALE(PC),6-CRAFT/Two Races/MALE(PC),7-OPER/Two Races/MALE(PC),8-LABORS/Two Races/MALE(PC),9-Service/Two Races/MALE(PC),10-TOTAL/Two Races/MALE(PC),SENIOR OFF AND MGRS (MINORITY),PROFESSIONALS (MINORITY),TECHNICIANS (MINORITY),SALES WORKERS (MINORITY),OFFICE AND CLERICALS (MINORITY),CRAFT WORKERS (MINORITY),OPERATIVES (MINORITY),LABORERS (MINORITY),SERVICE WORKERS (MINORITY),TOTAL (MINORITY),MID OFF AND MGRS (MINORITY),1-Senior OFF AND MGRS/WHITE/FEMALE (PC),1.2-Mid OFF AND MGRS/WHITE/FEMALE (PC),2-PROF/WHITE/FEMALE (PC),3-TECH/WHITE/FEMALE (PC),4-SALE/WHITE/FEMALE (PC),5-CLERICALS/WHITE/FEMALE (PC),6-CRAFT/WHITE/FEMALE (PC),7-OPER/WHITE/FEMALE (PC),8-LABORS/WHITE/FEMALE (PC),9-Service/WHITE/FEMALE (PC),10-TOTAL/WHITE/FEMALE (PC),1-Senior OFF AND MGRS/BLACK/FEMALE (PCT),1.2-MidOFF AND MGRS/BLACK/FEMALE (PCT),2-PROF/BLACK/FEMALE (PCT),3-TECH/BLACK/FEMALE (PCT),4-SALE/BLACK/FEMALE (PCT),5-CLERICALS/BLACK/FEMALE (PCT),6-CRAFT/BLACK/FEMALE (PCT),7-OPER/BLACK/FEMALE (PCT),8-LABORS/BLACK/FEMALE (PCT),9-Service/BLACK/FEMALE (PCT),10-TOTAL/BLACK/FEMALE (PCT),1-Senior OFF AND MGRS/HISPANICFE/MALE (PC),1.2-Mid OFF AND MGRS/HISPANICFE/FEMALE (PC),2-PROF/HISPANIC/FEMALE(PC),3-TECH/HISPANIC/FEMALE(PC),4-SALE/HISPANIC/FEMALE(PC),5-CLERICALS/HISPANIC/FEMALE(PC),6-CRAFT/HISPANIC/FEMALE(PC),7-OPER/HISPANIC/FEMALE(PC),8-LABORS/HISPANIC/FEMALE(PC),9-Service/HISPANIC/FEMALE(PC),10-TOTAL/HISPANIC/FEMALE(PC),1-Senior OFF AND MGRS/AM-INDIAN-ALK/FEMALE (PC),1.2-Mid OFF AND MGRS/AM-INDIAN-ALK/FEMALE(PC),2-PROF/AM-INDIAN-ALK/FEMALE(PC),3-TECH/AM-INDIAN-ALK/FEMALE(PC),4-SALE/AM-INDIAN-ALK/FEMALE(PC),5-CLERICALS/AM-INDIAN-ALK/FEMALE(PC),6-CRAFT/AM-INDIAN-ALK/FEMALE(PC),7-OPER/AM-INDIAN-ALK/FEMALE(PC),8-LABORS/AM-INDIAN-ALK/FEMALE(PC),9-Service/AM-INDIAN-ALK/FEMALE(PC),10-TOTAL/AM-INDIAN-ALK/FEMALE(PC),1-Senior OFF AND MGRS/Hawaiia/FEMALE (PCT),1.2-Mid OFF AND MGRS/Hawaiia/FEMALE(PCT),2-PROF/Hawaiia/FEMALE (PCT),3-TECH/Hawaiia/FEMALE (PCT),4-SALE/Hawaiia/FEMALE (PCT),5-CLERICALS/Hawaiia/FEMALE (PCT),6-CRAFT/Hawaiia/FEMALE(PCT),7-OPER/Hawaiia/FEMALE(PCT),8-LABORS/Hawaiia/FEMALE(PCT),9-Service/Hawaiia/FEMALE(PCT),10-TOTAL/Hawaiia/FEMALE(PCT),1-Senior OFF AND MGRS/ASIAN/female (PCT),1.2-Mid OFF AND MGRS/ASIAN/FEMALE(PCT),2-PROF/Asian/FEMALE(PCT),3-TECH/ASIAN/FEMALE(PCT),4-SALE/ASIAN/FEMALE(PCT),5-CLERICALS/ASIAN/FEMALE(PCT),6-CRAFT/ASIAN/FEMALE(PCT),7-OPER/ASIAN/FEMALE(PCT),8-LABORS/ASIAN/FEMALE(PCT),9-Service/ASIAN/FEMALE(PCT),10-TOTAL/ASIAN/FEMALE(PCT),1-Senior OFF AND MGRS/Two More Races/FEMALE (PC),1.2-mid OFF AND MGRS/Two Races/FEMALE(PC),2-PROF/Two Races/FEMALE (PC),3-TECH/Two Races/FEMALE(PC),4-SALE/Two Races/FEMALE(PC),5-CLERICALS/Two Races/FEMALE(PC),6-CRAFT/Two Races/FEMALE(PC),7-OPER/Two Races/FEMALE(PC),8-LABORS/Two Races/FEMALE(PC),9-Service/Two Races/FEMALE(PC),10-TOTAL/Two Races/FEMALE(PC),1-Senior OFF AND MGRS/MINORITY/FEMALE (MINORITY) (PCT),1_2 MID OFF AND MGRS (MINORITY) (PC),2-PROF/MINORITY/FEMALE(MINORITY)(PCT),3-TECH/MINORITY/FEMALE(MINORITY)(PCT),4-SALE/MINORITY/FEMALE(MINORITY)(PCT),5-CLERICALS/MINORITY/FEMALE(MINORITY)(PCT),6-CRAFT/MINORITY/FEMALE(MINORITY)(PCT),7-OPER/MINORITY/FEMALE(MINORITY)(PCT),8-LABORS/MINORITY/FEMALE(MINORITY)(PCT),9-ServiceMINORITY/FEMALE(MINORITY)(PCT),10-TOTAL/MINORITY/FEMALE(MINORITY)(PCT),WHITE SENIOR OFF AND MGRS (PC),WHITE MID OFF AND MGRS (PC),WHITE PROFESSIONALS (PC),WHITE TECHNICIANS (PC),WHITE SALES WORKERS (PC),WHITE OFFICE AND CLERICALS (PC),WHITE CRAFT WORKERS (PC),WHITE OPERATIVES (PC),WHITE LABORERS (PC),WHITE SERVICE WORKERS (PC),WHITE TOTAL (PC),SENIOR BLACK OFF AND MGRS (PCT),MID BLACK OFF AND MGRS,BLACK PROFESSIONALS (PCT),BLACK TECHNICIANS (PCT),BLACK SALES WORKERS (PCT),BLACK OFFICE AND CLERICALS (PCT),BLACK CRAFT WORKERS (PCT),BLACK OPERATIVES (PCT),BLACK LABORERS (PCT),BLACK SERVICE WORKERS (PCT),BLACK TOTAL (PCT),HISPANIC SENIOR OFF AND MGRS (PC),HISPANIC MID OFF AND MGRS(PC),HISPANIC PROFESSIONALS(PC),HISPANIC TECHNICIANS(PC),HISPANIC SALES WORKERS(PC),HISPANIC OFFICE AND CLERICALS(PC),HISPANIC CRAFT WORKERS(PC),HISPANIC OPERATIVES(PC),HISPANIC LABORERS(PC),HISPANIC SERVICE WORKERS(PC),HISPANIC TOTAL(PC),INDIAN SENIOR OFF AND MGRS (PCT),INDIAN MID OFF AND MGRS(PCT),INDIAN PROFESSIONALS(PCT),INDIAN TECHNICIANS(PCT),INDIAN SALES WORKERS(PCT),INDIAN OFFICE AND CLERICALS(PCT),INDIAN CRAFT WORKERS(PCT),INDIAN OPERATIVES(PCT),INDIAN LABORERS(PCT),INDIAN SERVICE WORKERS(PCT),INDIAN TOTAL(PCT),Hawaiia SENIOR OFF AND MGRS (PCT),Hawaiia MID OFF AND MGRS(PCT),Hawaiia PROFESSIONALS(PCT),Hawaiia TECHNICIANS(PCT),Hawaiia SALES WORKERS(PCT),Hawaiia OFFICE AND CLERICALS(PCT),Hawaiia CRAFT WORKERS(PCT),Hawaiia OPERATIVES(PCT),Hawaiia LABORERS(PCT),Hawaiia SERVICE WORKERS(PCT),Hawaiia TOTAL(PCT),ASIAN SENIOR OFF AND MGRS (PCT),ASIAN MID OFF AND MGRS(PCT),ASIAN PROFESSIONALS(PCT),ASIAN TECHNICIANS(PCT),ASIAN SALES WORKERS(PCT),ASIAN OFFICE AND CLERICALS(PCT),ASIAN CRAFT WORKERS(PCT),ASIAN OPERATIVES(PCT),ASIAN LABORERS(PCT),ASIAN SERVICE WORKERS(PCT),ASIAN TOTAL(PCT),Two Race SENIOR OFF AND MGRS (PC),Two Race MID OFF AND MGRS(PC),Two Race PROFESSIONALS(PC),Two Race TECHNICIANS(PC),Two Race SALES WORKERS(PC),Two Race OFFICE AND CLERICALS(PC),Two Race CRAFT WORKERS(PC),Two Race OPERATIVES(PC),Two Race LABORERS(PC),Two Race SERVICE WORKERS(PC),Two Race TOTAL(PC),1-Senior OFF AND MGRS/(MINORITY) (PCT),1_2 MID OFF AND MGRS (MINORITY) (PC),2-PROF/MINORITY/(PCT),3-TECH/MINORITY/(PCT),4-SALE/MINORITY/(MINORITY)(PCT),5-CLERICALS/MINORITY/(MINORITY)(PCT),6-CRAFT/MINORITY/(MINORITY)(PCT),7-OPER/MINORITY/(MINORITY)(PCT),8-LABORS/MINORITY/(MINORITY)(PCT),9-ServiceMINORITY/(MINORITY)(PCT),10-TOTAL/MINORITY/(MINORITY)(PCT),MALE SENIOR OFF AND MGRS (PC),MALE MID OFF AND MGRS(PC),MALE PROFESSIONALS (PC),MALE TECHNICIANS(PC),MALE SALES WORKERS(PC),MALE OFFICE AND CLERICALS(PC),MALE CRAFT WORKERS(PC),MALE OPERATIVES(PC),MALE LABORERS(PC),MALE SERVICE WORKERS(PC),MALE TOTAL(PC),FEMALE SENIOR OFF AND MGRS (PC),FEMALE MID OFF AND MGRS,FEMALE PROFESSIONALS(PC),FEMALE TECHNICIANS(PC),FEMALE SALES WORKERS(PC),FEMALE OFFICE AND CLERICALS(PC),FEMALE CRAFT WORKERS(PC),FEMALE OPERATIVES(PC),FEMALE LABORERS(PC),FEMALE SERVICE WORKERS(PC),FEMALE TOTAL(PC),#N/A,#N/A,100 percent for total1,100 percent for total1_2,100 percent for total2,100 percent for total3,100 percent for total4,100 percent for total5,100 percent for total6,100 percent for total7,100 percent for total8,100 percent for total9,100 percent for total10
Alabama,3472,9389,107394,39529,65388,73598,59672,103089,60971,79585,648611,49996,7238,53768,17669,26669,15631,55370,73627,40764,28307,352456,33413,2151,53626,21860,38719,57967,4302,29462,20207,51278,296155,16583,8544,87606,27316,43738,47085,44850,57339,23897,36099,418122,41648,6686,46243,13848,20068,9916,42389,44065,16929,13475,242369,28750,1858,41363,13468,23670,37169,2461,13274,6968,22624,175753,12898,487,14704,10796,19570,24315,10680,38299,23730,38457,187893,6855,262,4429,2955,5814,5057,9240,24660,14645,12248,82924,3614,225,10275,7841,13756,19258,1440,13639,9085,26209,104969,3241,103,1735,552,892,1032,3282,6001,12753,3626,30695,719,84,990,316,364,316,2968,4037,8781,1930,20290,504,19,745,236,528,716,314,1964,3972,1696,10405,215,178,2353,422,457,417,352,674,201,586,6073,433,152,1487,238,149,121,312,321,108,250,3456,318,26,866,184,308,296,40,353,93,336,2617,115,43,391,159,279,274,356,454,195,240,2586,195,28,232,88,110,72,327,316,155,111,1580,141,15,159,71,169,202,29,138,40,129,1006,54,11,195,52,77,92,46,140,88,76,812,35,10,125,30,29,23,41,110,72,33,495,22,1,70,22,48,69,5,30,16,43,317,13,23,410,232,375,383,106,182,107,501,2430,111,16,262,194,135,126,93,118,74,260,1342,64,7,148,38,240,257,13,64,33,241,1088,47,845,19788,12213,21650,26513,14822,45750,37074,43486,230489,8348,293,12263,8392,15049,20798,1841,16188,13239,28654,120402,3685,552,7525,3821,6601,5715,12981,29562,23835,14832,110087,4663,71.211,57.5046,43.0592,35.0325,30.6906,13.4732,71.0367,42.7446,27.7657,16.9316,37.3674,2.7905,7.2286,4.1241,7.4755,8.8915,6.8711,15.4846,23.9211,24.0196,15.3898,12.7849,0.8947,1.0081,0.9218,0.7994,0.5567,0.4294,4.9739,3.916,14.4019,2.4251,3.1282,0.2982,0.282,0.216,0.2226,0.1682,0.0978,0.548,0.3065,0.2542,0.1395,0.2436,0.1065,0.044,0.1164,0.0759,0.0444,0.0313,0.0687,0.1067,0.1181,0.0415,0.0763,1.6189,0.6361,1.3846,0.6021,0.2279,0.1644,0.5229,0.3114,0.1771,0.3141,0.5328,0.1704,0.128,0.244,0.4908,0.2065,0.1712,0.1559,0.1145,0.1214,0.3267,0.2069,5.8792,9.3267,7.0069,9.6663,10.0951,7.7652,21.7539,28.6762,39.0924,18.6367,16.9727,19.7891,25.7981,38.5152,34.0712,36.1993,50.5027,4.1242,12.8763,11.4284,28.4275,27.0968,2.3964,6.4825,9.5676,19.8361,21.0375,26.1665,2.4132,13.2303,14.9005,32.9321,16.1837,0.2024,0.43,0.6937,0.597,0.8075,0.9729,0.5262,1.9051,6.5146,2.1311,1.6042,0.1598,0.108,0.1481,0.1796,0.2585,0.2745,0.0486,0.1339,0.0656,0.1621,0.1551,0.0107,0.026,0.0652,0.0557,0.0734,0.0938,0.0084,0.0291,0.0262,0.054,0.0489,0.2769,0.23,0.8064,0.4655,0.471,0.4022,0.067,0.3424,0.1525,0.4222,0.4035,0.0746,0.094,0.1378,0.0961,0.367,0.3492,0.0218,0.0621,0.0541,0.3028,0.1677,3.1207,7.3706,11.4187,21.23,23.0149,28.2589,3.0852,15.7029,21.7136,36.0043,18.5631,91.0001,83.3027,81.5744,69.1037,66.8899,63.9759,75.1609,55.6209,39.194,45.3591,64.4642,5.1869,13.7111,13.6916,27.3116,29.929,33.0376,17.8978,37.1514,38.9201,48.3219,28.9685,1.097,1.4381,1.6155,1.3964,1.3642,1.4022,5.5001,5.8212,20.9165,4.5561,4.7324,0.458,0.39,0.3641,0.4022,0.4267,0.3723,0.5966,0.4404,0.3198,0.3016,0.3987,0.1172,0.07,0.1816,0.1315,0.1178,0.125,0.0771,0.1358,0.1443,0.0955,0.1252,1.8958,0.8661,2.191,1.0676,0.6989,0.5666,0.5899,0.6538,0.3297,0.7363,0.9363,0.245,0.222,0.3818,0.5869,0.5735,0.5204,0.1776,0.1765,0.1755,0.6295,0.3746,8.9999,16.6973,18.4256,30.8963,33.1101,36.0241,24.8391,44.3791,60.806,54.6409,35.5358,77.0902,66.8313,50.0661,44.6988,40.7858,21.2383,92.7906,71.4208,66.858,35.5683,54.3401,22.9098,33.1687,49.9339,55.3012,59.2142,78.7617,7.2094,28.5792,33.142,64.4317,45.6599,26,11,100,100,100,100,100,100,100,100,100,100,100
