NAC5_code;TOTAL_UNITS;TOTAL1;TOTAL2;TOTAL3;TOTAL4;TOTAL5;TOTAL6;TOTAL7;TOTAL8;TOTAL9;TOTAL10;TOTAL1_2;MT1;MT2;MT3;MT4;MT5;MT6;MT7;MT8;MT9;MT10;MT1_2;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT1_2;WHT1;WHT2;WHT3;WHT4;WHT5;WHT6;WHT7;WHT8;WHT9;WHT10;WHT1_2;WHM1;WHM2;WHM3;WHM4;WHM5;WHM6;WHM7;WHM8;WHM9;WHM10;WHM1_2;WHF1;WHF2;WHF3;WHF4;WHF5;WHF6;WHF7;WHF8;WHF9;WHF10;WHF1_2;BLKT1;BLKT2;BLKT3;BLKT4;BLKT5;BLKT6;BLKT7;BLKT8;BLKT9;BLKT10;BLKT1_2;BLKM1;BLKM2;BLKM3;BLKM4;BLKM5;BLKM6;BLKM7;BLKM8;BLKM9;BLKM10;BLKM1_2;BLKF1;BLKF2;BLKF3;BLKF4;BLKF5;BLKF6;BLKF7;BLKF8;BLKF9;BLKF10;BLKF1_2;HISPT1;HISPT2;HISPT3;HISPT4;HISPT5;HISPT6;HISPT7;HISPT8;HISPT9;HISPT10;HISPT1_2;HISPM1;HISPM2;HISPM3;HISPM4;HISPM5;HISPM6;HISPM7;HISPM8;HISPM9;HISPM10;HISPM1_2;HISPF1;HISPF2;HISPF3;HISPF4;HISPF5;HISPF6;HISPF7;HISPF8;HISPF9;HISPF10;HISPF1_2;ASIANT1;ASIANT2;ASIANT3;ASIANT4;ASIANT5;ASIANT6;ASIANT7;ASIANT8;ASIANT9;ASIANT10;ASIANT1_2;ASIANM1;ASIANM2;ASIANM3;ASIANM4;ASIANM5;ASIANM6;ASIANM7;ASIANM8;ASIANM9;ASIANM10;ASIANM1_2;ASIANF1;ASIANF2;ASIANF3;ASIANF4;ASIANF5;ASIANF6;ASIANF7;ASIANF8;ASIANF9;ASIANF10;ASIANF1_2;AIANT1;AIANT2;AIANT3;AIANT4;AIANT5;AIANT6;AIANT7;AIANT8;AIANT9;AIANT10;AIANT1_2;AIANM1;AIANM2;AIANM3;AIANM4;AIANM5;AIANM6;AIANM7;AIANM8;AIANM9;AIANM10;AIANM1_2;AIANF1;AIANF2;AIANF3;AIANF4;AIANF5;AIANF6;AIANF7;AIANF8;AIANF9;AIANF10;AIANF1_2;nhopiT1;nhopiT2;nhopiT3;nhopiT4;nhopiT5;nhopiT6;nhopiT7;nhopiT8;nhopiT9;nhopiT10;nhopiT1_2;NHOPIM1;NHOPIM2;NHOPIM3;NHOPIM4;NHOPIM5;NHOPIM6;NHOPIM7;NHOPIM8;NHOPIM9;NHOPIM10;NHOPIM1_2;NHOPIF1;NHOPIF2;NHOPIF3;NHOPIF4;NHOPIF5;NHOPIF6;NHOPIF7;NHOPIF8;NHOPIF9;NHOPIF10;NHOPIF1_2;tomrT1;tomrT2;tomrT3;tomrT4;tomrT5;tomrT6;tomrT7;tomrT8;tomrT9;tomrT10;tomrT1_2;TOMRM1;TOMRM2;TOMRM3;TOMRM4;TOMRM5;TOMRM6;TOMRM7;TOMRM8;TOMRM9;TOMRM10;TOMRM1_2;TOMRF1;TOMRF2;TOMRF3;TOMRF4;TOMRF5;TOMRF6;TOMRF7;TOMRF8;TOMRF9;TOMRF10;TOMRF1_2;MinT1;MinT2;MinT3;MinT4;MinT5;MinT6;MinT7;MinT8;MinT9;MinT10;MinT1_2;MinF1;MinF2;MinF3;MinF4;MinF5;MinF6;MinF7;MinF8;MinF9;MinF10;MinF1_2;MinM1;MinM2;MinM3;MinM4;MinM5;MinM6;MinM7;MinM8;MinM9;MinM10;MinM1_2;WHMp1;WHMp1_2;WHMp2;WHMp3;WHMp4;WHMp5;WHMp6;WHMp7;WHMp8;WHMp9;WHMp10;BLKMp1;BLKMp1_2;BLKMp2;BLKMp3;BLKMp4;BLKMp5;BLKMp6;BLKMp7;BLKMp8;BLKMp9;BLKMp10;HISPMp1;HISPMp1_2;HISPMp2;HISPMp3;HISPMp4;HISPMp5;HISPMp6;HISPMp7;HISPMp8;HISPMp9;HISPMp10;AIANMp1;AIANMp1_2;AIANMp2;AIANMp3;AIANMp4;AIANMp5;AIANMp6;AIANMp7;AIANMp8;AIANMp9;AIANMp10;nhopiMp1;nhopiMp1_2;nhopiMp2;nhopiMp3;nhopiMp4;nhopiMp5;nhopiMp6;nhopiMp7;nhopiMp8;nhopiMp9;nhopiMp10;asianMp1;asianMp1_2;asianMp2;asianMp3;asianMp4;asianMp5;asianMp6;asianMp7;asianMp8;asianMp9;asianMp10;tomrMp1;tomrMp1_2;tomrMp2;tomrMp3;tomrMp4;tomrMp5;tomrMp6;tomrMp7;tomrMp8;tomrMp9;tomrMp10;MinMp1;MinMp1_2;MinMp2;MinMp3;MinMp4;MinMp5;MinMp6;MinMp7;MinMp8;MinMp9;MinMp10;WHfp1;WHfp1_2;WHfp2;WHfp3;WHfp4;WHfp5;WHfp6;WHfp7;WHfp8;WHfp9;WHfp10;BLKfp1;BLKfp1_2;BLKfp2;BLKfp3;BLKfp4;BLKfp5;BLKfp6;BLKfp7;BLKfp8;BLKfp9;BLKfp10;HISPfp1;HISPfp1_2;HISPfp2;HISPfp3;HISPfp4;HISPfp5;HISPfp6;HISPfp7;HISPfp8;HISPfp9;HISPfp10;AIANfp1;AIANfp1_2;AIANfp2;AIANfp3;AIANfp4;AIANfp5;AIANfp6;AIANfp7;AIANfp8;AIANfp9;AIANfp10;nhopifp1;nhopifp1_2;nhopifp2;nhopifp3;nhopifp4;nhopifp5;nhopifp6;nhopifp7;nhopifp8;nhopifp9;nhopifp10;asianfp1;asianfp1_2;asianfp2;asianfp3;asianfp4;asianfp5;asianfp6;asianfp7;asianfp8;asianfp9;asianfp10;tomrfp1;tomrfp1_2;tomrfp2;tomrfp3;tomrfp4;tomrfp5;tomrfp6;tomrfp7;tomrfp8;tomrfp9;tomrfp10;MinFp1;MinFp1_2;MinFp2;MinFp3;MinFp4;MinFp5;MinFp6;MinFp7;MinFp8;MinFp9;MinFp10;WHtp1;WHtp1_2;WHtp2;WHtp3;WHtp4;WHtp5;WHtp6;WHtp7;WHtp8;WHtp9;WHtp10;BLKtp1;BLKtp1_2;BLKtp2;BLKtp3;BLKtp4;BLKtp5;BLKtp6;BLKtp7;BLKtp8;BLKtp9;BLKtp10;HISPtp1;HISPtp1_2;HISPtp2;HISPtp3;HISPtp4;HISPtp5;HISPtp6;HISPtp7;HISPtp8;HISPtp9;HISPtp10;AIANtp1;AIANtp1_2;AIANtp2;AIANtp3;AIANtp4;AIANtp5;AIANtp6;AIANtp7;AIANtp8;AIANtp9;AIANtp10;nhopitp1;nhopitp1_2;nhopitp2;nhopitp3;nhopitp4;nhopitp5;nhopitp6;nhopitp7;nhopitp8;nhopitp9;nhopitp10;asiantp1;asiantp1_2;asiantp2;asiantp3;asiantp4;asiantp5;asiantp6;asiantp7;asiantp8;asiantp9;asiantp10;tomrtp1;tomrtp1_2;tomrtp2;tomrtp3;tomrtp4;tomrtp5;tomrtp6;tomrtp7;tomrtp8;tomrtp9;tomrtp10;MinTp1;MinTp1_2;MinTp2;MinTp3;MinTp4;MinTp5;MinTp6;MinTp7;MinTp8;MinTp9;MinTp10;MTp1;MTp1_2;MTp2;MTp3;MTp4;MTp5;MTp6;MTp7;MTp8;MTp9;MTp10;FTp1;FTp1_2;FTp2;FTp3;FTp4;FTp5;FTp6;FTp7;FTp8;FTp9;FTp10;PTOTAL1;PTOTAL1_2;PTOTAL2;PTOTAL3;PTOTAL4;PTOTAL5;PTOTAL6;PTOTAL7;PTOTAL8;PTOTAL9;PTOTAL10;NAC5_Label;FIRMS;pctofst
11111;30;163;1981;341;369;687;742;603;6619;325;12573;743;124;1474;264;113;163;727;488;3962;84;7966;567;39;507;77;256;524;15;115;2657;241;4607;176;143;1784;318;340;601;642;508;273;111;5378;658;108;1365;246;105;141;630;396;248;53;3804;512;35;419;72;235;460;12;112;25;58;1574;146;6;75;9;22;46;57;80;69;170;554;20;4;45;7;5;14;56;77;67;21;303;7;2;30;2;17;32;1;3;2;149;251;13;14;43;9;2;27;33;15;5768;33;5991;47;12;20;7;2;5;32;15;3638;7;3776;38;2;23;2;0;22;1;0;2130;26;2215;9;0;71;4;2;7;5;0;6;8;118;15;0;40;3;0;1;5;0;6;2;65;8;0;31;1;2;6;0;0;0;6;53;7;0;4;1;1;0;1;0;2;0;11;2;0;2;1;0;0;1;0;2;0;8;2;0;2;0;1;0;0;0;0;0;3;0;0;1;0;1;4;4;0;1;3;15;1;0;1;0;0;2;3;0;1;1;8;0;0;0;0;1;2;1;0;0;2;7;1;0;3;0;1;2;0;0;500;0;506;0;0;1;0;1;0;0;0;0;0;2;0;0;2;0;0;2;0;0;500;0;504;0;20;197;23;29;86;100;95;6346;214;7195;85;4;88;5;21;64;3;3;2632;183;3033;30;16;109;18;8;22;97;92;3714;31;4162;55;66.2577;68.9098;68.9046;72.1408;28.4553;20.524;84.9057;65.6716;3.7468;16.3077;30.2553;2.454;0.9421;2.2716;2.0528;1.355;2.0378;7.5472;12.7695;1.0122;6.4615;2.4099;7.362;5.1144;1.0096;2.0528;0.542;0.7278;4.3127;2.4876;54.963;2.1538;30.0326;0;0.2692;0.101;0.2933;0;0;0.1348;0;0.0302;0;0.0636;0;0;0.0505;0;0;0.2911;0.4043;0;0.0151;0.3077;0.0636;0;1.0767;2.0192;0.8798;0;0.1456;0.6739;0;0.0906;0.6154;0.517;0;0;0.0505;0;0.271;0;0;0;0;0;0.0159;9.816;7.4024;5.5023;5.2786;2.168;3.2023;13.0728;15.257;56.1112;9.5385;33.1027;21.4724;19.6501;21.1509;21.1144;63.6856;66.9578;1.6173;18.5738;0.3777;17.8462;12.5189;1.227;1.7497;1.5144;0.5865;4.607;4.6579;0.1348;0.4975;0.0302;45.8462;1.9963;1.227;1.2113;1.161;0.5865;0;3.2023;0.1348;0;32.1801;8;17.6171;0;0;0.101;0;0.271;0;0;0;0;0;0.0239;0;0.1346;0;0;0.271;0.2911;0.1348;0;0;0.6154;0.0557;0;0.9421;1.5649;0.2933;0.542;0.8734;0;0;0;1.8462;0.4215;0;0;0.101;0;0;0.2911;0;0;7.554;0;4.0086;2.454;4.0377;4.4422;1.4663;5.6911;9.3159;0.4043;0.4975;39.7643;56.3077;24.1231;87.7301;88.5599;90.0555;93.2551;92.1409;87.4818;86.5229;84.2454;4.1245;34.1538;42.7742;3.681;2.6918;3.786;2.6393;5.9621;6.6958;7.6819;13.267;1.0425;52.3077;4.4063;8.589;6.3257;2.1706;2.6393;0.542;3.9301;4.4474;2.4876;87.1431;10.1538;47.6497;0;0.2692;0.2019;0.2933;0.271;0;0.1348;0;0.0302;0;0.0875;0;0.1346;0.0505;0;0.271;0.5822;0.5391;0;0.0151;0.9231;0.1193;0;2.0188;3.584;1.173;0.542;1.0189;0.6739;0;0.0906;2.4615;0.9385;0;0;0.1514;0;0.271;0.2911;0;0;7.554;0;4.0245;12.2699;11.4401;9.9445;6.7449;7.8591;12.5182;13.4771;15.7546;95.8755;65.8462;57.2258;76.0736;76.3122;74.4069;77.4194;30.6233;23.7263;97.9784;80.9287;59.858;25.8462;63.358;23.9264;23.6878;25.5931;22.5806;69.3767;76.2737;2.0216;19.0713;40.142;74.1538;36.642;100;100;100;100;100;100;100;100;100;100;100;Soybean Farming;20;47.164558976
11115;19;73;952;336;770;321;44;170;766;61;3719;226;67;678;227;727;61;43;118;651;30;2806;204;6;274;109;43;260;1;52;115;31;913;22;73;859;250;768;310;42;131;521;57;3226;215;67;619;187;725;60;42;115;449;27;2485;194;6;240;63;43;250;0;16;72;30;741;21;0;8;12;0;0;1;2;3;1;33;6;0;6;0;0;0;1;2;3;1;19;6;0;2;12;0;0;0;0;0;0;14;0;0;32;58;1;6;0;4;169;3;274;1;0;23;27;1;1;0;0;140;2;195;1;0;9;31;0;5;0;4;29;1;79;0;0;52;10;1;4;1;32;32;0;136;4;0;29;7;1;0;0;0;31;0;71;3;0;23;3;0;4;1;32;1;0;65;1;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;6;0;0;0;0;37;0;44;0;0;1;6;0;0;0;0;26;0;33;0;0;0;0;0;0;0;0;11;0;11;0;0;0;0;0;1;0;0;3;0;4;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;1;0;0;1;0;2;0;0;93;86;2;11;2;39;245;4;493;11;0;34;46;0;10;1;36;43;1;172;1;0;59;40;2;1;1;3;202;3;321;10;91.7808;85.8407;65.021;55.6548;94.1558;18.6916;95.4545;67.6471;58.6162;44.2623;66.819;0;2.6549;0.6303;0;0;0;2.2727;1.1765;0.3916;1.6393;0.5109;0;0.4425;2.416;8.0357;0.1299;0.3115;0;0;18.2768;3.2787;5.2433;0;0;0;0;0;0;0;0.5882;0;0;0.0269;0;0;0.105;1.7857;0;0;0;0;3.3943;0;0.8873;0;1.3274;3.0462;2.0833;0.1299;0;0;0;4.047;0;1.9091;0;0;0;0;0;0;0;0;0.2611;0;0.0538;0;4.4248;6.1975;11.9048;0.2597;0.3115;2.2727;1.7647;26.3708;4.918;8.6314;8.2192;9.292;25.2101;18.75;5.5844;77.8816;0;9.4118;9.3995;49.1803;19.9247;0;0;0.2101;3.5714;0;0;0;0;0;0;0.3764;0;0;0.9454;9.2262;0;1.5576;0;2.3529;3.7859;1.6393;2.1242;0;0;0;0;0;0;0;0;0.1305;0;0.0269;0;0;0;0;0;0;0;0;1.436;0;0.2958;0;0.4425;2.416;0.8929;0;1.2461;2.2727;18.8235;0.1305;0;1.7478;0;0;0;0;0;0.3115;0;0;0.1305;0;0.0538;0;0.4425;3.5714;13.6905;0;3.1153;2.2727;21.1765;5.6136;1.6393;4.6249;100;95.1327;90.2311;74.4048;99.7403;96.5732;95.4545;77.0588;68.0157;93.4426;86.7437;0;2.6549;0.8403;3.5714;0;0;2.2727;1.1765;0.3916;1.6393;0.8873;0;0.4425;3.3613;17.2619;0.1299;1.8692;0;2.3529;22.0627;4.918;7.3676;0;0;0;0;0;0;0;0.5882;0.1305;0;0.0538;0;0;0.105;1.7857;0;0;0;0;4.8303;0;1.1831;0;1.7699;5.4622;2.9762;0.1299;1.2461;2.2727;18.8235;4.1775;0;3.6569;0;0;0;0;0;0.3115;0;0;0.3916;0;0.1076;0;4.8673;9.7689;25.5952;0.2597;3.4268;4.5455;22.9412;31.9843;6.5574;13.2563;91.7808;90.2655;71.2185;67.5595;94.4156;19.0031;97.7273;69.4118;84.9869;49.1803;75.4504;8.2192;9.7345;28.7815;32.4405;5.5844;80.9969;2.2727;30.5882;15.0131;50.8197;24.5496;100;100;100;100;100;100;100;100;100;100;100;Corn Farming;8;48.077440172
11121;73;314;453;278;214;605;1080;1987;17764;272;23867;900;265;258;141;122;138;851;1485;12720;163;16904;761;49;195;137;92;467;229;502;5044;109;6963;139;229;345;131;174;267;141;211;369;2;2228;359;189;203;64;103;60;126;154;275;1;1469;294;40;142;67;71;207;15;57;94;1;759;65;3;2;0;0;8;5;10;132;0;169;9;3;1;0;0;4;4;8;123;0;149;6;0;1;0;0;4;1;2;9;0;20;3;66;69;140;35;313;922;1737;16975;270;21034;507;58;38;75;16;68;715;1302;12164;162;15045;447;8;31;65;19;245;207;435;4811;108;5989;60;15;31;5;3;8;7;11;124;0;224;20;14;14;1;2;2;3;8;54;0;111;13;1;17;4;1;6;4;3;70;0;113;7;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;3;0;3;0;0;4;1;0;2;5;12;21;0;49;4;0;1;0;0;2;3;7;9;0;23;1;0;3;1;0;0;2;5;12;0;26;3;1;2;1;2;7;0;6;136;0;156;1;1;1;1;1;2;0;6;91;0;103;0;0;1;0;1;5;0;0;45;0;53;1;85;108;147;40;338;939;1776;17395;270;21639;541;9;53;70;21;260;214;445;4950;108;6204;74;76;55;77;19;78;725;1331;12445;162;15435;467;60.1911;32.6667;44.8124;23.0216;48.1308;9.9174;11.6667;7.7504;1.5481;0.3676;6.1549;0.9554;0.6667;0.2208;0;0;0.6612;0.3704;0.4026;0.6924;0;0.6243;18.4713;49.6667;8.3885;26.9784;7.4766;11.2397;66.2037;65.5259;68.4756;59.5588;63.0368;0;0;0;0;0;0;0;0;0.0225;0;0.0168;0;0.1111;0.2208;0;0;0.3306;0.2778;0.3523;0.0507;0;0.0964;4.4586;1.4444;3.0905;0.3597;0.9346;0.3306;0.2778;0.4026;0.304;0;0.4651;0.3185;0;0.2208;0.3597;0.4673;0.3306;0;0.302;0.5123;0;0.4316;24.2038;51.8889;12.1413;27.6978;8.8785;12.8926;67.1296;66.9854;70.0574;59.5588;64.6709;12.7389;7.2222;31.3466;24.1007;33.1776;34.2149;1.3889;2.8686;0.5292;0.3676;3.1801;0;0.3333;0.2208;0;0;0.6612;0.0926;0.1007;0.0507;0;0.0838;2.5478;6.6667;6.8433;23.3813;8.8785;40.4959;19.1667;21.8923;27.0829;39.7059;25.0932;0;0;0;0;0;0;0;0;0.0169;0;0.0126;0;0.3333;0.6623;0.3597;0;0;0.1852;0.2516;0.0676;0;0.1089;0.3185;0.7778;3.7528;1.4388;0.4673;0.9917;0.3704;0.151;0.3941;0;0.4735;0;0.1111;0.2208;0;0.4673;0.8264;0;0;0.2533;0;0.2221;2.8662;8.2222;11.6998;25.1799;9.8131;42.9752;19.8148;22.3956;27.8653;39.7059;25.9941;72.9299;39.8889;76.1589;47.1223;81.3084;44.1322;13.0556;10.619;2.0772;0.7353;9.3351;0.9554;1;0.4415;0;0;1.3223;0.463;0.5033;0.7431;0;0.7081;21.0191;56.3333;15.2318;50.3597;16.3551;51.7355;85.3704;87.4182;95.5584;99.2647;88.1301;0;0;0;0;0;0;0;0;0.0394;0;0.0293;0;0.4444;0.883;0.3597;0;0.3306;0.463;0.6039;0.1182;0;0.2053;4.7771;2.2222;6.8433;1.7986;1.4019;1.3223;0.6481;0.5536;0.698;0;0.9385;0.3185;0.1111;0.4415;0.3597;0.9346;1.157;0;0.302;0.7656;0;0.6536;27.0701;60.1111;23.8411;52.8777;18.6916;55.8678;86.9444;89.381;97.9228;99.2647;90.6649;84.3949;84.5556;56.9536;50.7194;57.0093;22.8099;78.7963;74.7358;71.6055;59.9265;70.8258;15.6051;15.4444;43.0464;49.2806;42.9907;77.1901;21.2037;25.2642;28.3945;40.0735;29.1742;100;100;100;100;100;100;100;100;100;100;100;Vegetable and Melon Farming;57;10.667448779
11131;16;43;90;32;20;165;27;372;867;25;1896;255;42;48;23;11;35;26;272;672;21;1371;221;1;42;9;9;130;1;100;195;4;525;34;43;57;20;19;85;12;41;53;18;484;136;42;34;15;11;15;11;37;45;17;337;110;1;23;5;8;70;1;4;8;1;147;26;0;1;0;0;1;1;2;31;4;45;5;0;0;0;0;0;1;1;28;2;36;4;0;1;0;0;1;0;1;3;2;9;1;0;12;12;0;64;14;306;735;3;1256;110;0;6;8;0;17;14;219;594;2;963;103;0;6;4;0;47;0;87;141;1;293;7;0;17;0;1;12;0;20;31;0;85;4;0;6;0;0;3;0;12;3;0;28;4;0;11;0;1;9;0;8;28;0;57;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;2;17;0;25;0;0;2;0;0;0;0;2;2;0;6;0;0;1;0;0;3;0;0;15;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;12;1;80;15;331;814;7;1412;119;0;19;4;1;60;0;96;187;3;378;8;0;14;8;0;20;15;235;627;4;1034;111;97.6744;43.1373;37.7778;46.875;55;9.0909;40.7407;9.9462;5.1903;68;17.7743;0;1.5686;0;0;0;0;3.7037;0.2688;3.2295;8;1.8987;0;40.3922;6.6667;25;0;10.303;51.8519;58.871;68.5121;8;50.7911;0;0;0;0;0;0;0;0.2688;0;0;0.0527;0;0;2.2222;0;0;0;0;0.5376;0.2307;0;0.3165;0;1.5686;6.6667;0;0;1.8182;0;3.2258;0.346;0;1.4768;0;0;0;0;0;0;0;0;0;0;0;0;43.5294;15.5556;25;0;12.1212;55.5556;63.172;72.3183;16;54.5359;2.3256;10.1961;25.5556;15.625;40;42.4242;3.7037;1.0753;0.9227;4;7.7532;0;0.3922;1.1111;0;0;0.6061;0;0.2688;0.346;8;0.4747;0;2.7451;6.6667;12.5;0;28.4848;0;23.3871;16.263;4;15.4536;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1111;0;0;1.8182;0;0;1.7301;0;1.0021;0;0;12.2222;0;5;5.4545;0;2.1505;3.2295;0;3.0063;0;0;0;0;0;0;0;0;0;0;0;0;3.1373;21.1111;12.5;5;36.3636;0;25.8065;21.5686;12;19.9367;100;53.3333;63.3333;62.5;95;51.5152;44.4444;11.0215;6.113;72;25.5274;0;1.9608;1.1111;0;0;0.6061;3.7037;0.5376;3.5755;16;2.3734;0;43.1373;13.3333;37.5;0;38.7879;51.8519;82.2581;84.7751;12;66.2447;0;0;0;0;0;0;0;0.2688;0;0;0.0527;0;0;3.3333;0;0;1.8182;0;0.5376;1.9608;0;1.3186;0;1.5686;18.8889;0;5;7.2727;0;5.3763;3.5755;0;4.4831;0;0;0;0;0;0;0;0;0;0;0;0;46.6667;36.6667;37.5;5;48.4848;55.5556;88.9785;93.887;28;74.4726;97.6744;86.6667;53.3333;71.875;55;21.2121;96.2963;73.1183;77.5087;84;72.3101;2.3256;13.3333;46.6667;28.125;45;78.7879;3.7037;26.8817;22.4913;16;27.6899;100;100;100;100;100;100;100;100;100;100;100;Orange Groves;11;27.162447257
11132;4;27;56;15;28;29;14;59;344;1;635;62;23;42;12;16;3;11;41;261;0;466;57;4;14;3;12;26;3;18;83;1;169;5;19;44;4;19;18;10;17;9;0;170;30;17;31;3;11;1;9;12;5;0;117;28;2;13;1;8;17;1;5;4;0;53;2;0;0;1;0;0;0;4;0;0;6;1;0;0;1;0;0;0;4;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;7;4;9;4;9;4;38;335;1;441;30;5;4;7;2;1;2;25;256;0;329;27;2;0;2;2;8;2;13;79;1;112;3;1;7;1;4;1;0;0;0;0;15;1;1;6;1;3;1;0;0;0;0;13;1;0;1;0;1;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;8;12;11;9;11;4;42;335;1;465;32;2;1;2;4;9;2;13;79;1;116;3;6;11;9;5;2;2;29;256;0;349;29;62.963;45.1613;55.3571;20;39.2857;3.4483;64.2857;20.339;1.4535;0;18.4252;0;1.6129;0;6.6667;0;0;0;6.7797;0;0;0.9449;18.5185;43.5484;7.1429;46.6667;7.1429;3.4483;14.2857;42.3729;74.4186;0;51.811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.7037;1.6129;10.7143;6.6667;10.7143;3.4483;0;0;0;0;2.0472;0;0;1.7857;0;0;0;0;0;0;0;0.1575;22.2222;46.7742;19.6429;60;17.8571;6.8966;14.2857;49.1525;74.4186;0;54.9606;7.4074;3.2258;23.2143;6.6667;28.5714;58.6207;7.1429;8.4746;1.1628;0;8.3465;0;0;0;0;0;0;0;0;0;0;0;7.4074;4.8387;0;13.3333;7.1429;27.5862;14.2857;22.0339;22.9651;100;17.6378;0;0;0;0;3.5714;0;0;0;0;0;0.1575;0;0;0;0;0;0;0;0;0;0;0;0;0;1.7857;0;3.5714;0;0;0;0;0;0.315;0;0;0;0;0;3.4483;0;0;0;0;0.1575;7.4074;4.8387;1.7857;13.3333;14.2857;31.0345;14.2857;22.0339;22.9651;100;18.2677;70.3704;48.3871;78.5714;26.6667;67.8571;62.069;71.4286;28.8136;2.6163;0;26.7717;0;1.6129;0;6.6667;0;0;0;6.7797;0;0;0.9449;25.9259;48.3871;7.1429;60;14.2857;31.0345;28.5714;64.4068;97.3837;100;69.4488;0;0;0;0;3.5714;0;0;0;0;0;0.1575;0;0;0;0;0;0;0;0;0;0;0;3.7037;1.6129;12.5;6.6667;14.2857;3.4483;0;0;0;0;2.3622;0;0;1.7857;0;0;3.4483;0;0;0;0;0.315;29.6296;51.6129;21.4286;73.3333;32.1429;37.931;28.5714;71.1864;97.3837;100;73.2283;85.1852;91.9355;75;80;57.1429;10.3448;78.5714;69.4915;75.8721;0;73.3858;14.8148;8.0645;25;20;42.8571;89.6552;21.4286;30.5085;24.1279;100;26.6142;100;100;100;100;100;100;100;100;100;100;100;Citrus (except Orange) Groves;4;40.94488189
